thread_title,thread_url,post_number,author,timestamp,content,year
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,146,Sprayandpray,posted 2025-Jul-22,"There’s probably a lot more that go into it than grades. I’m definitely not an expert in recruitment but was lucky enough to progress despite weaker grades. It probably depends on how you portrayed your t6 experience – did you take on “substantive” responsibilities in a “substantive” team (used very loosely). E.g., perhaps a paralegal role in the DR team may have given you more exposure to drafting/research than an intern role in one of the technology teams – not saying you don’t learn much in these teams, I’m sure you did and you will, but you’d likely do more research or drafting in the DR team (again, comes down to how you portray your experience).
I’ve also been told other factors may include your ECs (did you have leadership positions or do comps) and whether you demonstrated a genuine interest in the application, sometimes saying “I’m really interested in X” isn’t enough, you’d probably have to mention an ongoing case the firm’s taking, who the partner taking the lead is and why that case is interesting to you.
- Just my two cents, probably doesn’t mean much but hope it helps you get a peace of mind. I also don’t think the “oh that firm only hires a certain type” is a good mentality to have. I’m sure most don’t.",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,147,Mike Wazowski,posted 2025-Jul-22,"potatochip123 writes...
-1 HSF
79 WAM and extensive work exp incl T6 – everyone around me was shocked but maybe my written application just sucked?
Are you from a G08?",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,148,Anom99190,posted 2025-Jul-22,"This is very good advice.
I would also add it depends on how you frame your experience in your resume.
You should frame it as outcome/achievement based, as opposed to just listing roles/duties.",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,149,potatochip123,posted 2025-Jul-22,"Mike Wazowski writes...
Are you from a G08?
Unfortunately not – personally, I don’t think UTS falls that far behind but I could be totally wrong with that statement haha
Sprayandpray writes...
- Just my two cents, probably doesn’t mean much but hope it helps you get a peace of mind. I also don’t think the “oh that firm only hires a certain type” is a good mentality to have. I’m sure most don’t.
Yeah it's just really hard to say what it is. Ultimately I already have a good shot at a non law firm role (went in-house post T6) but thought I'd throw my hat in the ring out of curiosity but I suppose my curiosity won't be satisfied given it's hard to say why anyone gets rejected.
I do think there's a liiiitle bit of truth to the ""firms only hire a certain type"" thing in that I don't think I really fit the mould of a typical law firm lawyer so I probably would've bombed an interview anyway but that's super subjective haha It could just be a myriad of other factors like I worked full time, am in my final year not penultimate, only did a single degree not a double, too much exp, not enough exp, not the right exp, chose non-law ECs etc but alas we'll never know!",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,150,Anom99190,posted 2025-Jul-22,79 WAM whilst working full time would point towards you being a good candidate imo.,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,151,effystonem92,posted 2025-Jul-22,"Just a few more thoughts based on my own experience going through the clerkship process and now being on the other side of it:
In general, a law WAM of 75+ tends to put you in a strong position for HSF, Allens, and KWM, and a WAM of 70+ is typically considered competitive for the other firms. That said, these are absolutely not hard cut-offs, just rough guidelines. The perception that being at a Go8 university gives you an edge is outdated (as someone who went to one, this isn’t a cope). Firms are increasingly aware that university choice is often shaped by access and privilege at the high school level, and they don't moderate marks based on your university. A 75 is a 75, regardless of where you studied. For those who don’t believe me, if you stalk previous recent clerk cohorts at the big firms on LinkedIn, you’ll see a really sizeable portion did not study at a Go8.
In terms of work experience, firms generally just want to see that you’ve had some – it doesn’t need to be with a T6 firm or even a legal role. They’re aware that highly sought-after paralegal experience can sometimes come down to nepotism or connections, and they don’t necessarily see it as a marker of pure merit (that is not to say you haven’t worked hard, it’s just something to keep in mind – on LinkedIn, you can see a lot of summer clerks have only worked in hospitality/retail before commencing). In fact, if you already have a T6 paralegal role or are perceived as highly likely to go to the best firms, some firms might choose not to invest time interviewing you (as for partners, they’re forgoing $1,000ph), as they’re trying to protect their yield and conversion rates. Furthermore, you also don’t need to have elite-level extracurriculars like Jessup mooting or Law Journal. For example, I know someone who received multiple top-tier offers whose application centred around their passion as a pole dancing instructor. Firms just want to see some engagement outside of your studies.
Once you've met the basic thresholds – a reasonable WAM, some work experience, and some form of extracurricular involvement – one of the biggest differentiators becomes the quality of your written application. Crafting strong applications are an art in themselves and the writing style is quite specific and can take time to master, so please do not beat yourself up, it’s not a reflection on you or your capabilities or potential. It’s also true that each firm tends to look for a certain type of candidate – not just in terms of qualifications, but personality and “fit”. The best analogy I can offer is that it’s a bit like fraternity or sorority rush – while the process may seem uniform on the surface, each firm has its own distinct culture and tends to gravitate toward a specific “vibe” in candidates eg. one firm I'm thinking of tends to take nerds who are the type to genuinely enjoy talking about constitutional law at lunch, another firm I'm thinking of has a big work hard party hard culture and is quite jock-y in their intake etc.",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,152,mikoraiden,posted 2025-Jul-22,"I honestly do not believe Uni and WAM is everything, especially in 2025 lol. My friend who clerked at KWM last year went to MQ with a WAM of 74. While she had extensive legal experience at a Mid-tier firm and extra-curricular, she actually received offers from all of the T06 except Allens.
I'm not too sure what recruiters are genuinely looking for, but thinking a firm only accepts a TO8 University (UTS isn't that far behind), is a pretty outdated view, I'm pretty sure Allens in the only firm that cares about that. Firms are trying to be more progressive and inclusive.
My point essentially is don't think firms narrow down applicants based solely on your university or WAM (albeit your WAM is below 70, though I have heard of a clerk getting into B&B with a passing WAM – not sure at all how he made it).",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,153,Mike Wazowski,posted 2025-Jul-22,"In the interest of discussion, I disagree. UTS is known for having multiple choice exams and assignments vs USYD which literally has in-paper and sometimes closed book exams. The rigour of the academic process of these universities should not be discounted. Firms are 100% doing better to take into account disadvantage, which is great. However, I think to say that a 75 is a 75 regardless of where you study in a farce.
I do largely agree with the following points, where you study alone will not discount you, however, I do think where you study is part of the consideration process.
mikoraiden writes...
My point essentially is don't think firms narrow down applicants based solely on your university or WAM (albeit your WAM is below 70, though I have heard of a clerk getting into B&B with a passing WAM – not sure at all how he made it)
effystonem92 writes...
Once you've met the basic thresholds – a reasonable WAM, some work experience, and some form of extracurricular involvement, one of the biggest differentiators becomes the quality of your written application. Crafting strong applications are an art in themselves and the writing style is quite specific and can take time to master, so please do not beat yourself up, it’s not a reflection on you or your capabilities or potential.",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,154,mikoraiden,posted 2025-Jul-22,"I somewhat agree with you. But in light of saying that, MQU has in-person paper exams yet falls behind UTS? Other than that, I do agree that it is harder to attain a Distinction at USYD/UNSW v other universities.",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,155,Mike Wazowski,posted 2025-Jul-22,That's news to me. +1 Respect for MQU,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,156,potatochip123,posted 2025-Jul-22,10000000% would've failed law school if I had to do in-person closed book exams. Just takes so much more time to study that I frankly didn't have haha,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,157,Sprayandpray,posted 2025-Jul-22,"This is so wholesome – bunch of people who have no idea who the other person is, some of which are actively competing with one another yet helping each other out",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,158,mikoraiden,posted 2025-Jul-22,"Just a random question, does anyone have any thoughts on Barry Nilsson and McCullough Robertson? I'm aware they are not international / as prestigious as other firms during clerk season, but if I already work at a national mid-tier is it worth pursuing a clerkship at these? Does anyone know how prestigeous these firms are haha, sorry!",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,159,anonunsw,posted 2025-Jul-22,Just have the right last name and try not to drool on the interview table.,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,160,effystonem92,posted 2025-Jul-22,"Appreciate the spirit of discussion! As someone who attended a Go8 university and completed almost all assessments through in-person closed/open book exams, I completely understand the frustration and sense of unfairness that can arise when academic marks are not moderated consistently across institutions or formats. However, in practice, I don’t believe this discrepancy plays as significant a role in graduate recruitment outcomes as it may have in the past, even among top-tier firms.
For example, here’s stats from a top tier firm who took in around 50 clerks last year. Less than 50% went to USYD/UNSW – still a sizeable amount, but not the domination that you’d once expect for the Sydney process. Over 30% came from universities like UTS, Macquarie, WSU, Wollongong and others, with the remainder from interstate or international institutions. This trend isn’t isolated to just one firm either – similar data patterns can be seen across other firms as well. Of course, this doesn’t mean your university doesn’t matter at all, but perhaps I oversimplified a bit in that it's moreso that the emphasis on institutional prestige isn’t quite as decisive as it once was.",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,161,loops000,posted 2025-Jul-22,+1 JWS,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,162,Lemons010,posted 2025-Jul-22,+1 G+T  Evening session and Super Saturday Invite (Both received on 18th July),2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,163,mikoraiden,posted 2025-Jul-22,"anyone heard from - DLA - B&B -Mcullough - Minters - Clyde&Co -Clifford
?? anyone pls :(",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,164,SilverVerdict90,posted 2025-Jul-22,Nothing from all those.,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,165,biggerbunda,posted 2025-Jul-22,How did you hear from JWS?,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,166,loops000,posted 2025-Jul-22,email,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,167,kasdf,posted 2025-Jul-22,dla's heard from,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,168,justicejoestar,posted 2025-Jul-22,"-1 Baker -1 G+T (failed the psychometric) -1 HSF -1 Corrs -1 White & Case (psychometric again)
Bruh it's never been so over... I thought I had a good application which I got several ppl (from t6 firms) to look over, but it seems like it wasn't enough. I'm pretty bad at maths so I struggled with the psychometric exams. Still got a few more applications to go, but feeling very demoralised.",2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,169,sodapop104,posted 2025-Jul-22,hey! was it a group email?,2025
Sydney Clerkship 2025,https://forums.whirlpool.net.au/thread/3246kzy8,170,effystonem92,posted 2025-Jul-22,"If it’s any comfort, remember, it only takes one.
I know someone who’s always been an exceptional candidate with outstanding stats, but not the strongest when it comes to navigating written applications. When applying to the Big 4 accounting firms in their second year, they landed just one interview from a firm, but converted it to an offer. Same thing happened with their BBIB cycle in their third year – one interview, one offer. During clerkship season in their fourth year, they applied to over 20 firms and again received only one interview offer, which was from a T6, which they converted into a clerkship. And finally, when they applied to MBB in their final year, they only got one interview, and yes, turned it into an offer where they've now been working there happily for many years. It sounds beyond ridiculous, I couldn’t make it up even if I tried!
I also have many friends who received “only” one or two interviews during clerkships, but still converted those into offers. It can feel incredibly disheartening, especially when you see others posting about having 10+ interviews, but this actually happens far more often than you’d think so please try not to lose hope!",2025
